預覽圖,建立時間,平台,機型,配件,品牌,標題,SKU,網址,預覽圖片網址,排除更新,20251229,20251225
,2025-12-25-01,R-Conrad,DWS778-QS,-,DeWalt,DEWALT DWS778-QS Paneelsäge 250 mm 30 mm 1850 W,3015071,https://www.conrad.de/de/p/dewalt-dws778-qs-paneelsaege-250-mm-30-mm-1850-w-3015071.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003015071PI00/dewalt-dws778-qs-paneelsaege-250-mm-30-mm-1850-w.jpg?x=300&y=300,N,659.66,659.66
,2025-12-25-01,R-Contorion,DWS778-QS,with saw blade x1,DeWalt,DEWALT Paneelsäge 250 mm 1850 Watt DWS778-QS,56390354,https://www.contorion.de/p/dewalt-paneelsaege-250-mm-1850-watt-dws778-qs-56390354,https://media.contorion.de/media/images/products/dewalt-paneelsaege-250-mm-1850-watt-dws778-qs-56390354-0-LLv0uhMO-xl.jpg,N,661.99,661.99
,2025-12-25-01,R-GoTools,DWS778-QS,"with saw blade x1, stand x1",DeWalt,DeWALT Paneelsäge-Set 305 mm inkl. Sägeblatt DWS780 + Untergestell DE7023,173599,https://www.gotools.de/gt-specials/gotools-exclusives/dewalt-paneelsaege-set-305-mm-inkl-saegeblatt-dws780-untergestell-de7023_173599_64582,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/173599/middle/32.jpg.avif,N,1135.99,1135.99
,2025-12-25-01,R-GoTools,DWS780-QS,with saw blade x1,DeWalt,DeWALT Paneelsäge 305 mm 1675 Watt inkl. Sägeblatt DWS780-QS,119750,https://www.gotools.de/marken/dewalt/netzgeraete/dewalt-paneelsaege-305-mm-1675-watt-inkl-saegeblatt-dws780-qs_119750_10747,https://media.contorion.de/media/images/products/dewalt-paneelsaege-305-mm-1675-watt-dws780-qs-10022567-0-4MGyyZNd-xm.jpg,N,869.99,869.99
,2025-12-25-01,R-Contorion,DWS780-QS,with saw blade x1,DeWalt,DEWALT Paneelsäge 305 mm 1675 Watt DWS780-QS,10022567,https://www.contorion.de/p/dewalt-paneelsaege-305-mm-1675-watt-dws780-qs-10022567,https://media.contorion.de/media/images/products/dewalt-paneelsaege-305-mm-1675-watt-dws780-qs-10022567-0-4MGyyZNd-xm.jpg,N,1069.99,1069.99
,2025-12-25-01,R-Conrad,DWS780KIT,with  stand x1,DeWalt,DEWALT DWS780KIT Paneelsäge mit Zubehör 1675 W,1927641,https://www.conrad.de/de/p/dewalt-dws780kit-paneelsaege-mit-zubehoer-1675-w-1927641.html,https://media.hornbach.de/hb/packshot/as.70276087.jpg?dvid=8,N,1029.41,1029.41
,2025-12-25-01,R-Bauhaus,DWS780KIT,"with saw blade x1, stand x1",DeWalt,Paneelsägen-Set DWS780KIT,27280096,https://www.bauhaus.at/kapp-gehrungssaegen/dewalt-paneelsaegen-set-dws780kit/p/27280096,https://media.hornbach.de/hb/packshot/as.70276087.jpg?dvid=8,N,1045,1045
,2025-12-25-01,R-Hornbach,DWS780KIT,with  stand x1,DeWalt,"Paneelsäge DeWalt DWS780KIT 305 mm, inkl. Untergestell",10696463,https://www.hornbach.de/p/paneelsaege-dewalt-dws780kit-305-mm-inkl-untergestell/10696463/,https://media.hornbach.de/hb/packshot/as.70276087.jpg?dvid=8,N,1045,1045
,2025-12-25-01,R-Contorion,DWS780KIT,"with saw blade x1, stand x1",DeWalt,DEWALT Paneelsägen-Set inkl. Untergest. DWS780KIT,73976975,https://www.contorion.de/p/dewalt-paneelsaegen-set-inkl-untergest-dws780kit-73976975,https://media.hornbach.de/hb/packshot/as.70276087.jpg?dvid=8,N,1289.98,1289.98
,2025-12-25-01,R-Contorion,,,DEWALT,DEWALT Universal Untergestell DE7033,10031747,https://www.contorion.de/p/dewalt-universal-untergestell-de7033-10031747,https://media.contorion.de/media/images/products/dewalt-universal-untergestell-de7033-10031747-0-zvfcmTwj-xm.jpg,Y,201.99,201.99
,2025-12-25-01,R-Contorion,,,DEWALT,DEWALT Untergestell DE7023-XJ,10031712,https://www.contorion.de/p/dewalt-untergestell-de7023-xj-10031712,https://media.contorion.de/media/images/products/dewalt-untergestell-de7023-xj-10031712-0-i7xpe_bN-xm.jpg,Y,360.81,360.81
,2025-12-25-01,R-Hornbach,,,Dremel,"Mobile Sägestation Akku Dremel CS12V, 2 Ah, inkl. Akku und Ladegerät",12359345,https://www.hornbach.de/p/mobile-saegestation-akku-dremel-cs12v-2-ah-inkl-akku-und-ladegeraet/12359345/,https://media.hornbach.de/hb/packshot/as.139213859.jpg?dvid=8,Y,166.89,166.89
,2025-12-25-01,R-OBI,,,Dremel,Dremel Mobile-Sägestation CS12V-S1C Kreissäge mit Sägetisch-Koffer,4693305,https://www.obi.de/p/4693305/dremel-mobile-saegestation-cs12v-s1c-kreissaege-mit-saegetisch-koffer,https://bilder.obi.de/b7bc5a69-2341-46b8-8042-cb6ca9eb600a/prZZK/image.jpeg,Y,169.99,169.99
,2025-12-25-01,R-Conrad,,"with saw blade x1, battery x1, charger x1",Dremel,"Dremel F013CS12JM Kapp-, Gehrungs- und Tischkreissäge",3394807,https://www.conrad.de/de/p/dremel-f013cs12jm-kapp-gehrungs-und-tischkreissaege-3394807.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003394807PI00/dremel-f013cs12jm-kapp-gehrungs-und-tischkreissaege.jpg?x=300&y=300,Y,138.65,138.65
,2025-12-25-01,R-Bauhaus,,,Einhell,Sägetisch MSS 1608,30142219,https://www.bauhaus.at/kapp-gehrungssaegen/einhell-saegetisch-mss-1608/p/30142219,https://media.cdn.bauhaus/m/1347300/15.jpg,Y,99.95,99.95
,2025-12-25-01,R-Bauhaus,TC-MS 2112,with saw blade x1,Einhell,Kapp- & Gehrungssäge TC-MS 2112,22979362,https://www.bauhaus.at/kapp-gehrungssaegen/einhell-kapp-gehrungssaege-tc-ms-2112/p/22979362,https://media.cdn.bauhaus/m/2786056-2/15.jpg,N,69.95,69.95
,2025-12-25-01,R-Conrad,TC-MS 2112,with saw blade x1,Einhell,Einhell TC-MS 2112 Kapp- und Gehrungssäge 210 mm 30 mm 1400 W,1382060,https://www.conrad.de/de/p/einhell-tc-ms-2112-kapp-und-gehrungssaege-210-mm-30-mm-1400-w-1382060.html,https://media.cdn.bauhaus/m/2786056-2/15.jpg,N,70.58,70.58
,2025-12-25-01,R-OBI,TC-MS 2112,with saw blade x1,Einhell,Einhell Kapp-Gehrungssäge TC-MS 2112,5314976,https://www.obi.de/p/5314976/einhell-kapp-gehrungssaege-tc-ms-2112,https://media.cdn.bauhaus/m/2786056-2/15.jpg,N,74.99,74.99
,2025-12-25-01,R-Hornbach,TC-MS 2112,with saw blade x1,Einhell,Kapp-Gehrungssäge Einhell TC-MS 2112,8413410,https://www.hornbach.de/p/kapp-gehrungssaege-einhell-tc-ms-2112/8413410/,https://media.cdn.bauhaus/m/2786056-2/15.jpg,N,79,79
,2025-12-25-01,R-Hellweg,TC-MS 2112,with saw blade x1,Einhell,Einhell Kapp-Gehrungssäge TC-MS 2112,296177,https://www.hellweg.de/a/einhell-kapp-gehrungssaege-tc-ms-2112-296177,https://media.cdn.bauhaus/m/2786056-2/15.jpg,N,84.99,84.99
,2025-12-25-01,Einhell,TC-MS 2112,with saw blade x1,Einhell,Kapp-Gehrungssäge TC-MS 2112,4300295,https://www.einhell.de/p/4300295-tc-ms-2112/,https://media.cdn.bauhaus/m/2786056-2/15.jpg,N,101.95,101.95
,2025-12-25-01,R-Conrad,TC-MS 216,with saw blade x1,Einhell,Einhell TC-MS 216 Kapp- und Gehrungssäge 216 mm 1600 W,2533591,https://www.conrad.de/de/p/einhell-tc-ms-216-kapp-und-gehrungssaege-216-mm-1600-w-2533591.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002533591PI00/einhell-tc-ms-216-kapp-und-gehrungssaege-216-mm-1600-w.jpg?x=300&y=300,N,92.43,92.43
,2025-12-25-01,R-toom,TC-MS 216,with saw blade x1,Einhell,Kapp- und Gehrungssäge 'TC-MS 216' 1400 W,1501798,https://toom.de/p/kapp-und-gehrungssaege-tc-ms-216-1400-w/1501798,https://asset.conrad.com/media10/isa/160267/c1/-/de/002533591PI00/einhell-tc-ms-216-kapp-und-gehrungssaege-216-mm-1600-w.jpg?x=300&y=300,N,104,104
,2025-12-25-01,Einhell,TC-MS 216,with saw blade x1,Einhell,Kapp-Gehrungssäge TC-MS 216,4300370,https://www.einhell.de/p/4300370-tc-ms-216/,https://asset.conrad.com/media10/isa/160267/c1/-/de/002533591PI00/einhell-tc-ms-216-kapp-und-gehrungssaege-216-mm-1600-w.jpg?x=300&y=300,N,113.95,113.95
,2025-12-25-01,R-Conrad,TC-MS 2513 L,with saw blade x1,Einhell,Einhell TC-MS 2513 L Kapp- und Gehrungssäge 250 mm 30 mm 1600 W,1382067,https://www.conrad.de/de/p/einhell-tc-ms-2513-l-kapp-und-gehrungssaege-250-mm-30-mm-1600-w-1382067.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/001382067PI00/einhell-tc-ms-2513-l-kapp-und-gehrungssaege-250-mm-30-mm-1600-w.jpg?x=300&y=300,N,141.45,142.54
,2025-12-25-01,Einhell,TC-MS 2513 L,with saw blade x1,Einhell,Kapp-Gehrungssäge TC-MS 2513 L,4300850,https://www.einhell.de/p/4300850-tc-ms-2513-l/,https://asset.conrad.com/media10/isa/160267/c1/-/de/001382067PI00/einhell-tc-ms-2513-l-kapp-und-gehrungssaege-250-mm-30-mm-1600-w.jpg?x=300&y=300,N,172.95,172.95
,2025-12-25-01,Einhell,TC-MS 3017 T,with saw blade x1,Einhell,Kapp-Gehrungssäge m. Obertisch TC-MS 3017 T,4300347,https://www.einhell.de/p/4300347-tc-ms-3017-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_uaefd3ng6h1s12ibcg6ke6hc51/-FJPG,N,365.95,365.95
,2025-12-25-01,R-OBI,TC-SM 2131/2 Dual,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TC-SM 2131/1 Dual,5819800,https://www.obi.de/p/5819800/einhell-zug-kapp-gehrungssaege-tc-sm-2131-1-dual,https://bilder.obi.de/8905eab7-7ce9-40cc-abcd-a0b4e8f4ace8/prZZK/image.jpeg,N,109.99,109.99
,2025-12-25-01,R-Hellweg,TC-SM 2131/2 Dual,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TC-SM 2131/1 Dual,174871,https://www.hellweg.de/a/einhell-zug-kapp-gehrungssaege-tc-sm-2131-1-dual-174871,https://bilder.obi.de/8905eab7-7ce9-40cc-abcd-a0b4e8f4ace8/prZZK/image.jpeg,N,147.99,147.99
,2025-12-25-01,R-Contorion,TC-SM 2131/2 Dual,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TC-SM 2131/1 Dual,79538645,https://www.contorion.de/p/einhell-zug-kapp-gehrungssaege-tc-sm-2131-1-dual-79538645,https://bilder.obi.de/8905eab7-7ce9-40cc-abcd-a0b4e8f4ace8/prZZK/image.jpeg,N,192.99,192.99
,2025-12-25-01,R-Conrad,TC-SM 2131/2 Dual,with saw blade x1,Einhell,Einhell TC-SM 2131/2 Dual Zug-Kapp- und Gehrungssäge 210 mm 1500 W,2336475,https://www.conrad.de/de/p/einhell-tc-sm-2131-2-dual-zug-kapp-und-gehrungssaege-210-mm-1500-w-2336475.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336475PI00/einhell-tc-sm-2131-2-dual-zug-kapp-und-gehrungssaege-210-mm-1500-w.jpg?x=300&y=300,N,113.44,113.44
,2025-12-25-01,Einhell,TC-SM 2131/2 Dual,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge TC-SM 2131/2 Dual,4300390,https://www.einhell.de/p/4300390-tc-sm-2131-2-dual/,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336475PI00/einhell-tc-sm-2131-2-dual-zug-kapp-und-gehrungssaege-210-mm-1500-w.jpg?x=300&y=300,N,179.95,179.95
,2025-12-25-01,R-Conrad,TC-SM 216,with saw blade x1,Einhell,Einhell TC-SM 216 Zug-Kapp- und Gehrungssäge,2180106,https://www.conrad.de/de/p/einhell-tc-sm-216-zug-kapp-und-gehrungssaege-2180106.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002180106PI00/einhell-tc-sm-216-zug-kapp-und-gehrungssaege.jpg?x=300&y=300,N,134.45,134.45
,2025-12-25-01,R-OBI,TC-SM 216,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TC-SM 216,9347444,https://www.obi.de/p/9347444/einhell-zug-kapp-gehrungssaege-tc-sm-216,https://asset.conrad.com/media10/isa/160267/c1/-/de/002180106PI00/einhell-tc-sm-216-zug-kapp-und-gehrungssaege.jpg?x=300&y=300,N,139.99,139.99
,2025-12-25-01,R-toom,TC-SM 216,with saw blade x1,Einhell,"Zug-, Kapp- und Gehrungssäge 'TC-SM 216' rot 1500 W",1490382,https://toom.de/p/zug-kapp-und-gehrungssaege-tc-sm-216-rot-1500-w/1490382,https://asset.conrad.com/media10/isa/160267/c1/-/de/002180106PI00/einhell-tc-sm-216-zug-kapp-und-gehrungssaege.jpg?x=300&y=300,N,159,159
,2025-12-25-01,Einhell,TC-SM 216,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge TC-SM 216,4300380,https://www.einhell.de/p/4300380-tc-sm-216/,https://asset.conrad.com/media10/isa/160267/c1/-/de/002180106PI00/einhell-tc-sm-216-zug-kapp-und-gehrungssaege.jpg?x=300&y=300,N,179.95,179.95
,2025-12-25-01,R-Bauhaus,TC-SM 216,with saw blade x2,Einhell,Kapp- & Gehrungssäge TC-SM 216,28605443,https://www.bauhaus.at/kapp-gehrungssaegen/einhell-kapp-gehrungssaege-tc-sm-216/p/28605443,https://media.cdn.bauhaus/m/1347298/15.jpg,N,198,198
,2025-12-25-01,R-Conrad,TC-SM 2531/2 U,with saw blade x1,Einhell,Einhell TC-SM 2531/2 U Zug-Kapp- und Gehrungssäge 254 mm 1900 W,2336507,https://www.conrad.de/de/p/einhell-tc-sm-2531-2-u-zug-kapp-und-gehrungssaege-254-mm-1900-w-2336507.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336507PI00/einhell-tc-sm-2531-2-u-zug-kapp-und-gehrungssaege-254-mm-1900-w.jpg?x=300&y=300,N,176.46,176.46
,2025-12-25-01,R-OBI,TC-SM 2531/2 U,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TC-SM 2531/2 U,8297137,https://www.obi.de/p/8297137/einhell-zug-kapp-gehrungssaege-tc-sm-2531-2-u,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336507PI00/einhell-tc-sm-2531-2-u-zug-kapp-und-gehrungssaege-254-mm-1900-w.jpg?x=300&y=300,N,179.99,179.99
,2025-12-25-01,Einhell,TC-SM 2531/2 U,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge TC-SM 2531/2 U,4300805,https://www.einhell.de/p/4300805-tc-sm-2531-2-u/,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336507PI00/einhell-tc-sm-2531-2-u-zug-kapp-und-gehrungssaege-254-mm-1900-w.jpg?x=300&y=300,N,237.95,237.95
,2025-12-25-01,R-Conrad,TC-SM 2534/1 Dual,with saw blade x1,Einhell,Einhell TC-SM 2534/1 Dual Zug-Kapp- und Gehrungssäge 250 mm 2100 W,2336483,https://www.conrad.de/de/p/einhell-tc-sm-2534-1-dual-zug-kapp-und-gehrungssaege-250-mm-2100-w-2336483.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336483PI00/einhell-tc-sm-2534-1-dual-zug-kapp-und-gehrungssaege-250-mm-2100-w.jpg?x=300&y=300,N,197.47,197.47
,2025-12-25-01,Einhell,TC-SM 2534/1 Dual,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge TC-SM 2534/1 Dual,4300395,https://www.einhell.de/p/4300395-tc-sm-2534-1-dual/,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336483PI00/einhell-tc-sm-2534-1-dual-zug-kapp-und-gehrungssaege-250-mm-2100-w.jpg?x=300&y=300,N,257.95,257.95
,2025-12-25-01,R-Contorion,TC-SM 2534/1 Dual,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TC-SM 2534/1 Dual,79210960,https://www.contorion.de/p/einhell-zug-kapp-gehrungssaege-tc-sm-2534-1-dual-79210960,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336483PI00/einhell-tc-sm-2534-1-dual-zug-kapp-und-gehrungssaege-250-mm-2100-w.jpg?x=300&y=300,N,289.09,289.09
,2025-12-25-01,R-Conrad,TC-SM 254,with saw blade x1,Einhell,Einhell TC-SM 254 Zug-Kapp- und Gehrungssäge 1900 kW,2178216,https://www.conrad.de/de/p/einhell-tc-sm-254-zug-kapp-und-gehrungssaege-1900-kw-2178216.html,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_lgmn75fqr51bn7flt59mepua4k/-FJPG,N,193.27,193.27
,2025-12-25-01,R-toom,TC-SM 254,with saw blade x1,Einhell,"Zug-, Kapp- und Gehrungssäge 'TC-SM 254' rot 1800 W",1501800,https://toom.de/p/zug-kapp-und-gehrungssaege-tc-sm-254-rot-1800-w/1501800,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_lgmn75fqr51bn7flt59mepua4k/-FJPG,N,199,199
,2025-12-25-01,R-OBI,TC-SM 254,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TC-SM 254,8041097,https://www.obi.de/p/8041097/einhell-zug-kapp-gehrungssaege-tc-sm-254,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_lgmn75fqr51bn7flt59mepua4k/-FJPG,N,199.99,199.99
,2025-12-25-01,Einhell,TC-SM 254,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge TC-SM 254,4300385,https://www.einhell.de/p/4300385-tc-sm-254/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_lgmn75fqr51bn7flt59mepua4k/-FJPG,N,257.95,257.95
,2025-12-25-01,R-Hornbach,TE-MS 18/210 Li-Solo,"with saw blade x1, battery x1, charger x1",Einhell,"Akku-Kappsäge Einhell Power X-Change TE-MS 18/210 Li + GRATIS Zugabeartikel PXC Starter-Kit 18V 2,5 Ah",10734077,https://www.hornbach.de/p/akku-kappsaege-einhell-power-x-change-te-ms-18-210-li-gratis-zugabeartikel-pxc-starter-kit-18v-2-5-ah/10734077/,https://media.hornbach.de/hb/packshot/as.176747716.jpg?dvid=8,N,144.45,144.45
,2025-12-25-01,R-OBI,TE-MS 18/210 Li-Solo,with saw blade x1,Einhell,Einhell Power X-Change Akku-Kappsäge TE-MS 18/210 Li Solo,3374089,https://www.obi.de/p/3374089/einhell-power-x-change-akku-kappsaege-te-ms-18-210-li-solo,https://bilder.obi.de/823fe12f-b702-4279-9cdd-56091f38654e/prZZK/image.jpeg,N,142.99,142.99
,2025-12-25-01,R-Conrad,TE-MS 18/210 Li-Solo,with saw blade x1,Einhell,Einhell Power X-Change TE-MS 18/210 Li-Solo Akku-Kappsäge ohne Akku 210 mm 30 mm,1711450,https://www.conrad.de/de/p/einhell-power-x-change-te-ms-18-210-li-solo-akku-kappsaege-ohne-akku-210-mm-30-mm-1711450.html,https://bilder.obi.de/823fe12f-b702-4279-9cdd-56091f38654e/prZZK/image.jpeg,N,108.99,108.99
,2025-12-25-01,R-Hellweg,TE-MS 18/210 Li-Solo,with saw blade x1,Einhell,Einhell Akku-Kappsäge TE-MS 18/210 Li-Solo,350991,https://www.hellweg.de/a/einhell-akku-kappsaege-te-ms-18-210-li-solo-350991,https://bilder.obi.de/823fe12f-b702-4279-9cdd-56091f38654e/prZZK/image.jpeg,N,149.99,149.99
,2025-12-25-01,R-toom,TE-MS 18/210 Li-Solo,with saw blade x1,Einhell,"Akku-Kappsäge 'TE-MS 18/210 Li-Solo' 18 V ohne Akku, Ø 210 mm",1490387,https://toom.de/p/akku-kappsaege-te-ms-18210-li-solo-18-v-ohne-akku-210-mm/1490387,https://bilder.obi.de/823fe12f-b702-4279-9cdd-56091f38654e/prZZK/image.jpeg,N,159,159
,2025-12-25-01,Einhell,TE-MS 18/210 Li-Solo,with saw blade x1,Einhell,Akku-Kappsäge TE-MS 18/210 Li-Solo,4300890,https://www.einhell.de/p/4300890-te-ms-18-210-li-solo/,https://bilder.obi.de/823fe12f-b702-4279-9cdd-56091f38654e/prZZK/image.jpeg,N,199.95,199.95
,2025-12-25-01,R-toom,TE-MS 18/8 Li-Solo,with saw blade x1,Einhell,Akku-Kappsäge 'TE-MS 18/8 Li-Solo' ohne Akku,10477992,https://toom.de/p/akku-kappsaege-te-ms-188-li-solo-ohne-akku/10477992,https://static.toom.de/produkte/bilder/10477992/10477992_01.png?quality=80&format=jpg&width=300,N,161,161
,2025-12-25-01,Einhell,TE-MS 18/8 Li-Solo,with saw blade x1,Einhell,Akku-Kappsäge TE-MS 18/8 Li-Solo,4300893,https://www.einhell.de/p/4300893-te-ms-18-8-li-solo/,https://static.toom.de/produkte/bilder/10477992/10477992_01.png?quality=80&format=jpg&width=300,N,161.95,161.95
,2025-12-25-01,Einhell,TE-MS 216 T,with saw blade x1,Einhell,Kapp-Gehrungssäge m. Obertisch TE-MS 216 T,4300335,https://www.einhell.de/p/4300335-te-ms-216-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_alasb5a32h6np372bdinh9m25u/-FJPG,N,293.95,293.95
,2025-12-25-01,Einhell,TE-MS 254 T,with saw blade x1,Einhell,Kapp-Gehrungssäge m. Obertisch TE-MS 254 T,4300341,https://www.einhell.de/p/4300341-te-ms-254-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_l9mneeig4p7ud6voanm8914n7n/-FJPG,N,384.95,384.95
,2025-12-25-01,R-Conrad,TE-SM 10 L Dual,with saw blade x1,Einhell,Einhell TE-SM 10 L Dual Zug-Kapp- und Gehrungssäge 254 mm 1800 W,2895720,https://www.conrad.de/de/p/einhell-te-sm-10-l-dual-zug-kapp-und-gehrungssaege-254-mm-1800-w-2895720.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002895720PI00/einhell-te-sm-10-l-dual-zug-kapp-und-gehrungssaege-254-mm-1800-w.jpg?x=300&y=300,N,222.69,222.69
,2025-12-25-01,R-toom,TE-SM 10 L Dual,with saw blade x1,Einhell,"Zug-, Kapp- und Gehrungssäge 'TE-SM 10 L Dual' 1800 W rot",1491596,https://toom.de/p/zug-kapp-und-gehrungssaege-te-sm-10-l-dual-1800-w-rot/1491596,https://asset.conrad.com/media10/isa/160267/c1/-/de/002895720PI00/einhell-te-sm-10-l-dual-zug-kapp-und-gehrungssaege-254-mm-1800-w.jpg?x=300&y=300,N,269,269
,2025-12-25-01,R-Bauhaus,TE-SM 10 L Dual,with saw blade x1,Einhell,Kapp- & Gehrungssäge TE-SM 10L Dual,31882457,https://www.bauhaus.at/kapp-gehrungssaegen/einhell-kapp-gehrungssaege-te-sm-10l-dual/p/31882457,https://asset.conrad.com/media10/isa/160267/c1/-/de/002895720PI00/einhell-te-sm-10-l-dual-zug-kapp-und-gehrungssaege-254-mm-1800-w.jpg?x=300&y=300,N,269.9,269.9
,2025-12-25-01,R-OBI,TE-SM 10 L Dual,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TE-SM 10 L Dual,7715758,https://www.obi.de/p/7715758/einhell-zug-kapp-gehrungssaege-te-sm-10-l-dual,https://asset.conrad.com/media10/isa/160267/c1/-/de/002895720PI00/einhell-te-sm-10-l-dual-zug-kapp-und-gehrungssaege-254-mm-1800-w.jpg?x=300&y=300,N,269.99,269.99
,2025-12-25-01,Einhell,TE-SM 10 L Dual,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge TE-SM 10 L Dual,4300877,https://www.einhell.de/p/4300877-te-sm-10-l-dual/,https://asset.conrad.com/media10/isa/160267/c1/-/de/002895720PI00/einhell-te-sm-10-l-dual-zug-kapp-und-gehrungssaege-254-mm-1800-w.jpg?x=300&y=300,N,274.95,274.95
,2025-12-25-01,R-Hornbach,TE-SM 2131 Dual,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge Einhell TE-SM 2131,5608563,https://www.hornbach.de/p/zug-kapp-gehrungssaege-einhell-te-sm-2131/5608563/,https://media.hornbach.de/hb/packshot/as.46670153.jpg?dvid=8,N,149,149
,2025-12-25-01,R-Conrad,TE-SM 2131 Dual,with saw blade x1,Einhell,Einhell TE-SM 2131 Dual Zug-Kapp- und Gehrungssäge 210 mm 30 mm 1600 W,1382022,https://www.conrad.de/de/p/einhell-te-sm-2131-dual-zug-kapp-und-gehrungssaege-210-mm-30-mm-1600-w-1382022.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/001382022PI00/einhell-te-sm-2131-dual-zug-kapp-und-gehrungssaege-210-mm-30-mm-1600-w.jpg?x=300&y=300,N,109.24,109.24
,2025-12-25-01,R-Hellweg,TE-SM 2131 Dual,with saw blade x1,Einhell,Einhell Zug-Kapp-Gehrungssäge TE-SM 2131 Dual,141554,https://www.hellweg.de/a/einhell-zug-kapp-gehrungssaege-te-sm-2131-dual-141554,https://asset.conrad.com/media10/isa/160267/c1/-/de/001382022PI00/einhell-te-sm-2131-dual-zug-kapp-und-gehrungssaege-210-mm-30-mm-1600-w.jpg?x=300&y=300,N,219,219
,2025-12-25-01,Einhell,TE-SM 2131 Dual,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge TE-SM 2131 Dual,4300860,https://www.einhell.de/p/4300860-te-sm-2131-dual/,https://asset.conrad.com/media10/isa/160267/c1/-/de/001382022PI00/einhell-te-sm-2131-dual-zug-kapp-und-gehrungssaege-210-mm-30-mm-1600-w.jpg?x=300&y=300,N,219.95,219.95
,2025-12-25-01,Einhell,TE-SM 216 Dual,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge TE-SM 216 Dual,4300865,https://www.einhell.de/p/4300865-te-sm-216-dual/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_l99rokktd56d9enkme03d1p65f/-FJPG,N,244.95,244.95
,2025-12-25-01,R-Conrad,TE-SM 2534 Dual,with saw blade x1,Einhell,Einhell TE-SM 2534 Dual Zug-Kapp- und Gehrungssäge 250 mm 30 mm 1800 W,1382908,https://www.conrad.de/de/p/einhell-te-sm-2534-dual-zug-kapp-und-gehrungssaege-250-mm-30-mm-1800-w-1382908.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/1382908_ZB_01_FB/einhell-te-sm-2534-dual-zug-kapp-und-gehrungssaege-250-mm-30-mm-1800-w.jpg?x=300&y=300,N,212.88,213.97
,2025-12-25-01,R-Hornbach,TE-SM 2534 Dual,with saw blade x1,Einhell,Zug-Kapp-Gehrungssäge Einhell TE-SM 2534 Dual,5789288,https://www.hornbach.de/p/zug-kapp-gehrungssaege-einhell-te-sm-2534-dual/5789288/,https://asset.conrad.com/media10/isa/160267/c1/-/de/1382908_ZB_01_FB/einhell-te-sm-2534-dual-zug-kapp-und-gehrungssaege-250-mm-30-mm-1800-w.jpg?x=300&y=300,N,219,219
